time,position,ref
29.6,-6.84E-05,1.647743282
29.63333333,0.000634612,1.670942198
29.66666667,0.001522153,1.700231052
29.7,0.001522153,1.700231052
29.73333333,0.001765604,1.70826492
29.76666667,0.002281452,1.725287922
29.8,0.003056907,1.750877926
29.83333333,0.004106398,1.785511134
29.86666667,0.004359854,1.793875177
29.9,0.004938477,1.812969742
29.93333333,0.005838272,1.842662976
29.96666667,0.006953019,1.879449636
30,0.008374555,1.926360319
30.03333333,0.008809006,1.940697205
30.06666667,0.009645556,1.968303358
30.1,0.010908706,2.009987283
30.13333333,0.012374154,2.058347096
30.16666667,0.013980716,2.111363621
30.2,0.014398634,2.12515492
30.23333333,0.015280003,2.154240086
30.26666667,0.016209897,2.184926595
30.3,0.017165888,2.216474302
30.33333333,0.018086685,2.246860608
30.36666667,0.018369426,2.256191071
30.4,0.018949497,2.275333401
30.43333333,0.019583777,2.296264642
30.46666667,0.020381692,2.322595822
30.5,0.021103431,2.346413235
30.53333333,0.021325359,2.353736838
30.56666667,0.021600504,2.362816627
30.6,0.021989873,2.375665802
30.63333333,0.022339485,2.387202997
30.66666667,0.022566848,2.394705976
30.7,0.022627785,2.396716899
30.73333333,0.022677953,2.39837244
30.76666667,0.022731921,2.400153405
30.8,0.022882381,2.405118562
30.83333333,0.023180736,2.414964295
30.86666667,0.023400904,2.422229848
30.9,0.02372138,2.432805547
30.93333333,0.024169212,2.447584012
30.96666667,0.024681285,2.464482412
31,0.025172175,2.480681769
31.03333333,0.02529707,2.484803301
31.06666667,0.025457386,2.490093723
31.1,0.025640228,2.49612754
31.13333333,0.02583548,2.502570834
31.16666667,0.025976396,2.507221067
31.2,0.025984833,2.507499495
31.23333333,0.026004037,2.508133224
31.26666667,0.026055409,2.509828509
31.3,0.026102825,2.511393218
31.33333333,0.026167242,2.513518989
31.36666667,0.02618239,2.514018885
31.4,0.026210889,2.514959339
31.43333333,0.026254955,2.516413501
31.46666667,0.026278377,2.51718645
31.5,0.02630639,2.518110876
31.53333333,0.026295752,2.517759803
31.56666667,0.026252427,2.516330085
31.6,0.026157265,2.513189751
31.63333333,0.026051384,2.509695681
31.66666667,0.025940133,2.506024375
31.7,0.025896699,2.504591058
31.73333333,0.025859569,2.503365778
31.76666667,0.025859569,2.503365778
31.8,0.025859569,2.503365778
31.83333333,0.025859569,2.503365778
31.86666667,0.025859569,2.503365778
31.9,0.025859569,2.503365778
31.93333333,0.025859569,2.503365778
31.96666667,0.025859569,2.503365778
32,0.025859569,2.503365778
32.03333333,0.025859569,2.503365778
32.06666667,0.025859569,2.503365778
32.1,0.025859569,2.503365778
32.13333333,0.025859569,2.503365778
32.16666667,0.025859569,2.503365778
32.2,0.025859569,2.503365778
32.23333333,0.025859569,2.503365778
32.26666667,0.02562121,2.495499928
32.3,0.025092387,2.47804877
32.33333333,0.024147842,2.446878779
32.36666667,0.023645615,2.430305293
32.4,0.022366919,2.38810833
32.43333333,0.020942146,2.341090805
32.46666667,0.019472203,2.292582713
32.5,0.017841659,2.238774739
32.53333333,0.01736313,2.222983291
32.56666667,0.016197944,2.18453215
32.6,0.014926243,2.142566013
32.63333333,0.013329264,2.089865718
32.66666667,0.011593424,2.032582999
32.7,0.011017393,2.013573984
32.73333333,0.010217977,1.987193237
32.76666667,0.009178077,1.952876528
32.8,0.007822156,1.908131142
32.83333333,0.006418403,1.8618073
32.86666667,0.005986336,1.847549074
32.9,0.005479278,1.830816174
32.93333333,0.005043165,1.81642443
32.96666667,0.004818517,1.809011047
33,0.004818517,1.809011047
33.03333333,0.004818517,1.809011047
33.06666667,0.004818517,1.809011047
33.1,0.004818517,1.809011047
33.13333333,0.004818517,1.809011047
33.16666667,0.004818517,1.809011047
33.2,0.004818517,1.809011047
33.23333333,0.004818517,1.809011047
33.26666667,0.004650366,1.803462092
33.3,0.004443065,1.796621157
33.33333333,0.004194061,1.788404001
33.36666667,0.004169726,1.787600969
33.4,0.004115812,1.785821811
33.43333333,0.004115812,1.785821811
33.46666667,0.004115812,1.785821811
33.5,0.004115812,1.785821811
33.53333333,0.004115812,1.785821811
33.56666667,0.004115812,1.785821811
33.6,0.004115812,1.785821811
33.63333333,0.004115812,1.785821811
33.66666667,0.004115812,1.785821811
33.7,0.004115812,1.785821811
33.73333333,0.004115812,1.785821811
33.76666667,0.004115812,1.785821811
33.8,0.004115812,1.785821811
33.83333333,0.004115812,1.785821811
33.86666667,0.004115812,1.785821811
33.9,0.004115812,1.785821811
33.93333333,0.004115812,1.785821811
33.96666667,0.004115812,1.785821811
34,0.004115812,1.785821811
34.03333333,0.004115812,1.785821811
34.06666667,0.004115812,1.785821811
34.1,0.004115812,1.785821811
34.13333333,0.004115812,1.785821811
34.16666667,0.004115812,1.785821811
34.2,0.004115812,1.785821811
34.23333333,0.004115812,1.785821811
34.26666667,0.004115812,1.785821811
34.3,0.004115812,1.785821811
34.33333333,0.004096726,1.785191958
34.36666667,0.004094132,1.785106366
34.4,0.004088327,1.784914782
34.43333333,0.004079211,1.78461396
34.46666667,0.00406682,1.784205047
34.5,0.00406896,1.784275668
34.53333333,0.004069618,1.784297405
34.56666667,0.004069618,1.784297405
34.6,0.004069618,1.784297405
34.63333333,0.004069618,1.784297405
34.66666667,0.004069618,1.784297405
34.7,0.004069618,1.784297405
34.73333333,0.004069618,1.784297405
34.76666667,0.004069618,1.784297405
34.8,0.004069618,1.784297405
34.83333333,0.004069618,1.784297405
34.86666667,0.004069618,1.784297405
34.9,0.004069618,1.784297405
34.93333333,0.004069618,1.784297405
34.96666667,0.004069618,1.784297405
35,0.004069618,1.784297405
35.03333333,0.004069618,1.784297405
35.06666667,0.004069618,1.784297405
35.1,0.004069618,1.784297405
35.13333333,0.004069618,1.784297405
35.16666667,0.004069618,1.784297405
35.2,0.004006297,1.782207804
35.23333333,0.003794847,1.775229966
35.26666667,0.003370705,1.761233268
35.3,0.002727441,1.740005543
35.33333333,0.001907622,1.712951535
35.36666667,0.001402113,1.696269715
35.4,0.000759422,1.675060913
35.43333333,5.44E-05,1.651793826
35.46666667,-0.00057668,1.630969559
35.5,-0.001345347,1.605603562
35.53333333,-0.001966396,1.585108922
35.56666667,-0.002474368,1.568345843
35.6,-0.002841115,1.556243193
35.63333333,-0.003229117,1.543439154
35.66666667,-0.003419681,1.537150539
35.7,-0.003419681,1.537150539
35.73333333,-0.003419681,1.537150539
35.76666667,-0.003419681,1.537150539
35.8,-0.003419681,1.537150539
35.83333333,-0.003419681,1.537150539
35.86666667,-0.003419681,1.537150539
35.9,-0.003305251,1.540926714
35.93333333,-0.003083487,1.548244936
35.96666667,-0.002838043,1.556344574
36,-0.0025488,1.565889584
36.03333333,-0.002319968,1.573441042
36.06666667,-0.002199387,1.577420214
36.1,-0.00216811,1.578452376
36.13333333,-0.002132712,1.579620504
36.16666667,-0.0021185,1.580089486
36.2,-0.002109943,1.580371874
36.23333333,-0.002100421,1.580686091
36.26666667,-0.002066011,1.581821648
36.3,-0.002194612,1.57757781
36.33333333,-0.002328553,1.573157742
36.36666667,-0.002415058,1.570303087
36.4,-0.00260007,1.564197678
36.43333333,-0.003135731,1.546520886
36.46666667,-0.003555694,1.532662095
36.5,-0.004223603,1.510621095
36.53333333,-0.004782076,1.492191504
36.56666667,-0.005282048,1.47569241
36.6,-0.005486929,1.468931336
36.63333333,-0.005704297,1.461758197
36.66666667,-0.006113292,1.44826136
36.7,-0.006350477,1.440434264
36.73333333,-0.006636532,1.43099444
36.76666667,-0.006953745,1.420526413
36.8,-0.00729756,1.409180521
36.83333333,-0.00729756,1.409180521
36.86666667,-0.007515998,1.401972061
36.9,-0.007771769,1.393531609
36.93333333,-0.008046699,1.384458928
36.96666667,-0.008352628,1.374363272
37,-0.00868287,1.363465283
37.03333333,-0.008954738,1.354493655
37.06666667,-0.00938452,1.340310842
37.1,-0.009532882,1.335414907
37.13333333,-0.009873496,1.32417463
37.16666667,-0.010417356,1.306227266
37.2,-0.010900568,1.290281259
37.23333333,-0.01145646,1.271936821
37.26666667,-0.012337495,1.24286265
37.3,-0.013301751,1.211042202
37.33333333,-0.014342285,1.17670461
37.36666667,-0.014817893,1.161009519
37.4,-0.015636541,1.13399416
37.43333333,-0.016533712,1.104387499
37.46666667,-0.017341142,1.077742308
37.5,-0.018469177,1.040517152
37.53333333,-0.018998221,1.023058721
37.56666667,-0.019526617,1.00562163
37.6,-0.020207715,0.98314542
37.63333333,-0.021277218,0.947851809
37.66666667,-0.02239955,0.910814866
37.7,-0.023012971,0.89057197
37.73333333,-0.023750552,0.86623177
37.76666667,-0.024346392,0.84656907
37.8,-0.024774355,0.832446296
37.83333333,-0.024802925,0.83150347
37.86666667,-0.024688629,0.835275231
37.9,-0.024392492,0.845047779
37.93333333,-0.023930935,0.860279138
37.96666667,-0.02318395,0.884929634
38,-0.022411129,0.910432731
38.03333333,-0.021962423,0.925240035
38.06666667,-0.021535026,0.939344158
38.1,-0.021135592,0.952525458
38.13333333,-0.020841281,0.962237713
38.16666667,-0.020647957,0.968617403
38.2,-0.020507476,0.973253289
38.23333333,-0.020357103,0.978215592
38.26666667,-0.020344395,0.97863495
38.3,-0.020271469,0.98104152
38.33333333,-0.020030558,0.988991585
38.36666667,-0.019801062,0.996564963
38.4,-0.019641772,1.001821533
38.43333333,-0.019181365,1.017014956
38.46666667,-0.018791229,1.029889444
38.5,-0.018574866,1.037029414
38.53333333,-0.018514604,1.039018053
38.56666667,-0.018455585,1.040965692
38.6,-0.018661295,1.034177259
38.63333333,-0.018978275,1.023716935
38.66666667,-0.019284607,1.01360798
38.7,-0.019507778,1.006243335
38.73333333,-0.019684466,1.000412607
38.76666667,-0.019807454,0.996354033
38.8,-0.019651122,1.001512976
38.83333333,-0.019483898,1.00703138
38.86666667,-0.018892087,1.026561116
38.9,-0.018244183,1.047941975
38.93333333,-0.016982994,1.089561206
38.96666667,-0.015749498,1.130266552
39,-0.014430209,1.173803099
39.03333333,-0.013183691,1.214938188
39.06666667,-0.012126224,1.249834617
39.1,-0.010708534,1.296618385
39.13333333,-0.009612874,1.332775158
39.16666667,-0.008172491,1.380307803
39.2,-0.007310503,1.408753393
39.23333333,-0.006484213,1.436020972
39.26666667,-0.005444111,1.47034434
39.3,-0.004490224,1.501822606
39.33333333,-0.003767391,1.525676101
39.36666667,-0.003259749,1.542428268
39.4,-0.002802164,1.557528578
39.43333333,-0.002826196,1.556735521
39.46666667,-0.003105934,1.54750418
39.5,-0.003587623,1.531608425
39.53333333,-0.004042414,1.516600338
39.56666667,-0.00451549,1.500988814
39.6,-0.004961396,1.486273919
39.63333333,-0.005195757,1.47854002
39.66666667,-0.005197728,1.478474971
39.7,-0.00517348,1.479275169
39.73333333,-0.005172746,1.479299379
39.76666667,-0.004908642,1.488014804
39.8,-0.004489304,1.501852966
39.83333333,-0.003945104,1.519811574
39.86666667,-0.003380004,1.538459867
39.9,-0.00279227,1.55785508
39.93333333,-0.002192344,1.577652649
39.96666667,-0.001623922,1.596410563
40,-0.001043474,1.615565343
40.03333333,-0.000593668,1.630408947
40.06666667,-0.000112741,1.646279555
40.1,0.000395479,1.663050791
40.13333333,0.000799535,1.676384663
40.16666667,0.001088095,1.685907129
40.2,0.001157912,1.688211105
40.23333333,0.001097043,1.686202411
40.26666667,0.000948389,1.681296827
40.3,0.000745594,1.674604613
40.33333333,0.000528959,1.667455653
40.36666667,0.000403041,1.663300361
40.4,0.000361996,1.66194586
40.43333333,0.000406298,1.663407837
40.46666667,0.000599935,1.669797864
40.5,0.000810196,1.676736474
40.53333333,0.001051268,1.684691853
40.56666667,0.001243332,1.691029965
40.6,0.001254601,1.691401825
40.63333333,0.000893207,1.679475846
40.66666667,0.000512502,1.666912581
40.7,9.07E-05,1.65299166
40.73333333,-0.000446089,1.635279065
40.76666667,-0.000934241,1.619170047
40.8,-0.001217787,1.609813031
40.83333333,-0.002113363,1.580259005
40.86666667,-0.002919589,1.553653547
40.9,-0.004180206,1.512053202
40.93333333,-0.005991924,1.452266516
40.96666667,-0.008179275,1.380083933
41,-0.010233744,1.312286457
41.03333333,-0.011844344,1.259136639
41.06666667,-0.013288608,1.21147593
41.1,-0.014439026,1.173512139
41.13333333,-0.01582838,1.127663451
41.16666667,-0.017225515,1.081557994
41.2,-0.018463376,1.040708604
41.23333333,-0.019969052,0.991021268
41.26666667,-0.021761335,0.931875955
41.3,-0.023692827,0.868136708
41.33333333,-0.025844151,0.79714302
41.36666667,-0.027446692,0.744259152
41.4,-0.029065209,0.690848098
41.43333333,-0.030632664,0.639122073
41.46666667,-0.032219451,0.586758112
41.5,-0.034121033,0.524005921
41.53333333,-0.035783639,0.469139913
41.56666667,-0.037715253,0.405396666
41.6,-0.039948715,0.331692408
41.63333333,-0.042525729,0.246650932
41.66666667,-0.045257381,0.156506423
41.7,-0.047040878,0.097651012
41.73333333,-0.049003882,0.03287189
41.76666667,-0.05115185,0
41.8,-0.053430236,0
41.83333333,-0.055259263,0
41.86666667,-0.057149936,0
41.9,-0.059056855,0
41.93333333,-0.060867892,0
41.96666667,-0.062626572,0
42,-0.065290452,0
42.03333333,-0.067961649,0
42.06666667,-0.070333357,0
42.1,-0.072852498,0
42.13333333,-0.075417974,0
42.16666667,-0.077504325,0
42.2,-0.078367679,0
42.23333333,-0.079185299,0
42.26666667,-0.079633409,0
42.3,-0.079718903,0
42.33333333,-0.079583189,0
42.36666667,-0.079475893,0
42.4,-0.079475893,0
42.43333333,-0.079475893,0
42.46666667,-0.079475893,0
42.5,-0.079475893,0
42.53333333,-0.079475893,0
42.56666667,-0.079475893,0
42.6,-0.079475893,0
42.63333333,-0.079475893,0
42.66666667,-0.079475893,0
42.7,-0.079475893,0
42.73333333,-0.079475893,0
42.76666667,-0.079475893,0
42.8,-0.079475893,0
42.83333333,-0.079475893,0
42.86666667,-0.079475893,0
42.9,-0.079475893,0
42.93333333,-0.079475893,0
42.96666667,-0.079475893,0
43,-0.079475893,0
43.03333333,-0.079475893,0
43.06666667,-0.079475893,0
43.1,-0.079475893,0
43.13333333,-0.079475893,0
43.16666667,-0.079475893,0
43.2,-0.079475893,0
43.23333333,-0.079347634,0
43.26666667,-0.0792109,0
43.3,-0.079057712,0
43.33333333,-0.078891689,0
43.36666667,-0.078784275,0
43.4,-0.078784275,0
43.43333333,-0.078784275,0
43.46666667,-0.078784275,0
43.5,-0.078784275,0
43.53333333,-0.078784275,0
43.56666667,-0.078706448,0
43.6,-0.07853318,0
43.63333333,-0.078191193,0
43.66666667,-0.077714166,0
43.7,-0.0773711,0
43.73333333,-0.07700213,0
43.76666667,-0.076690358,0
43.8,-0.07578846,0
43.83333333,-0.074807791,0
43.86666667,-0.074217928,0
43.9,-0.073440986,0
43.93333333,-0.072561909,0
43.96666667,-0.07160906,0
44,-0.070533105,0
44.03333333,-0.069805958,0
44.06666667,-0.068849344,0
44.1,-0.067820235,0
44.13333333,-0.066727425,0
44.16666667,-0.065574097,0
44.2,-0.065058473,0
44.23333333,-0.064246517,0
44.26666667,-0.063366515,0
44.3,-0.062392232,0
44.33333333,-0.061343588,0
44.36666667,-0.060905286,0
44.4,-0.06039359,0
44.43333333,-0.059806548,0
44.46666667,-0.05912135,0
44.5,-0.058401347,0
44.53333333,-0.057887411,0
44.56666667,-0.057253038,0
44.6,-0.056529258,0
44.63333333,-0.056529258,0
44.66666667,-0.056529258,0
44.7,-0.056529258,0
44.73333333,-0.056529258,0
44.76666667,-0.056529258,0
44.8,-0.056529258,0
44.83333333,-0.056529258,0
44.86666667,-0.056529258,0
44.9,-0.056529258,0
44.93333333,-0.056529258,0
44.96666667,-0.056529258,0
45,-0.056529258,0
45.03333333,-0.056529258,0
45.06666667,-0.056529258,0
45.1,-0.056529258,0
45.13333333,-0.056529258,0
45.16666667,-0.056529258,0
45.2,-0.056529258,0
45.23333333,-0.056529258,0
45.26666667,-0.056529258,0
45.3,-0.056529258,0
45.33333333,-0.056529258,0
45.36666667,-0.056529258,0
45.4,-0.056529258,0
45.43333333,-0.056529258,0
45.46666667,-0.056529258,0
45.5,-0.056529258,0
45.53333333,-0.056529258,0
45.56666667,-0.056529258,0
45.6,-0.056529258,0
45.63333333,-0.05650832,0
45.66666667,-0.056485049,0
45.7,-0.056471646,0
45.73333333,-0.056455084,0
45.76666667,-0.056435367,0
45.8,-0.056292817,0
45.83333333,-0.056130177,0
45.86666667,-0.056049504,0
45.9,-0.055961941,0
45.93333333,-0.055860896,0
45.96666667,-0.055743065,0
46,-0.055743065,0
46.03333333,-0.055406553,0
46.06666667,-0.054497817,0
46.1,-0.053432368,0
46.13333333,-0.052235365,0
46.16666667,-0.050932301,0
46.2,-0.050522518,0
46.23333333,-0.050522518,0
46.26666667,-0.050522518,0
46.3,-0.050522518,0
46.33333333,-0.050522518,0
46.36666667,-0.050522518,0
46.4,-0.050522518,0
46.43333333,-0.050522518,0
46.46666667,-0.050522518,0
46.5,-0.050522518,0
46.53333333,-0.050522518,0
46.56666667,-0.050522518,0
46.6,-0.050522518,0
46.63333333,-0.050522518,0
46.66666667,-0.050522518,0
46.7,-0.050522518,0
46.73333333,-0.050522518,0
46.76666667,-0.050522518,0
46.8,-0.050522518,0
46.83333333,-0.050522518,0
46.86666667,-0.050522518,0
46.9,-0.050522518,0
46.93333333,-0.050522518,0
46.96666667,-0.050522518,0
47,-0.050522518,0
47.03333333,-0.050522518,0
47.06666667,-0.050522518,0
47.1,-0.050522518,0
47.13333333,-0.050522518,0
47.16666667,-0.050522518,0
47.2,-0.050522518,0
47.23333333,-0.050522518,0
47.26666667,-0.050522518,0
47.3,-0.050522518,0
47.33333333,-0.050522518,0
47.36666667,-0.050522518,0
47.4,-0.050522518,0
47.43333333,-0.050522518,0
47.46666667,-0.050522518,0
47.5,-0.050522518,0
47.53333333,-0.050522518,0
47.56666667,-0.050522518,0
47.6,-0.050522518,0
47.63333333,-0.050522518,0
47.66666667,-0.050522518,0
47.7,-0.050522518,0
47.73333333,-0.050522518,0
47.76666667,-0.050522518,0
47.8,-0.050522518,0
47.83333333,-0.050522518,0
47.86666667,-0.050522518,0
47.9,-0.050522518,0
47.93333333,-0.050522518,0
47.96666667,-0.050522518,0
48,-0.050522518,0
48.03333333,-0.050522518,0
48.06666667,-0.050522518,0
48.1,-0.050522518,0
48.13333333,-0.050522518,0
48.16666667,-0.050522518,0
48.2,-0.050522518,0
48.23333333,-0.050522518,0
48.26666667,-0.050522518,0
48.3,-0.050522518,0
48.33333333,-0.050916603,0
48.36666667,-0.051066961,0
48.4,-0.051304183,0
48.43333333,-0.051599508,0
48.46666667,-0.052507364,0
48.5,-0.053602516,0
48.53333333,-0.054142481,0
48.56666667,-0.054619194,0
48.6,-0.055195547,0
48.63333333,-0.055195547,0
48.66666667,-0.055195547,0
48.7,-0.055390355,0
48.73333333,-0.055939481,0
48.76666667,-0.056605019,0
48.8,-0.057326215,0
48.83333333,-0.058106384,0
48.86666667,-0.05850992,0
48.9,-0.059408106,0
48.93333333,-0.060772529,0
48.96666667,-0.062650291,0
49,-0.06569443,0
49.03333333,-0.067411688,0
49.06666667,-0.069216551,0
49.1,-0.071678864,0
49.13333333,-0.074865569,0
49.16666667,-0.078428552,0
49.2,-0.080526833,0
49.23333333,-0.084380163,0
49.26666667,-0.088473855,0
49.3,-0.092866655,0
49.33333333,-0.09729849,0
49.36666667,-0.099548486,0
49.4,-0.102227652,0
49.43333333,-0.105329054,0
49.46666667,-0.107928133,0
49.5,-0.110109237,0
49.53333333,-0.111101627,0
49.56666667,-0.112346195,0
49.6,-0.113032776,0
49.63333333,-0.113767561,0
49.66666667,-0.113767561,0
49.7,-0.113767561,0
49.73333333,-0.113767561,0
49.76666667,-0.113767561,0
49.8,-0.113767561,0
49.83333333,-0.113767561,0
49.86666667,-0.113767561,0
49.9,-0.113767561,0
49.93333333,-0.113767561,0
49.96666667,-0.113767561,0
50,-0.113767561,0
50.03333333,-0.113767561,0
50.06666667,-0.113767561,0
50.1,-0.113767561,0
50.13333333,-0.113767561,0
50.16666667,-0.113767561,0
50.2,-0.113767561,0
50.23333333,-0.113767561,0
50.26666667,-0.113767561,0
50.3,-0.113767561,0
50.33333333,-0.113767561,0
50.36666667,-0.113767561,0
50.4,-0.113767561,0
50.43333333,-0.113767561,0
50.46666667,-0.113767561,0
50.5,-0.113767561,0
50.53333333,-0.113767561,0
50.56666667,-0.113767561,0
50.6,-0.113767561,0
50.63333333,-0.113767561,0
50.66666667,-0.113767561,0
50.7,-0.113767561,0
50.73333333,-0.113767561,0
50.76666667,-0.113767561,0
50.8,-0.113767561,0
50.83333333,-0.113767561,0
50.86666667,-0.113767561,0
50.9,-0.113767561,0
50.93333333,-0.113767561,0
50.96666667,-0.113767561,0
51,-0.113767561,0
51.03333333,-0.113767561,0
51.06666667,-0.113767561,0
51.1,-0.113767561,0
51.13333333,-0.113767561,0
51.16666667,-0.113767561,0
51.2,-0.113767561,0
51.23333333,-0.113767561,0
51.26666667,-0.113767561,0
51.3,-0.113767561,0
51.33333333,-0.113767561,0
51.36666667,-0.113767561,0
51.4,-0.113767561,0
51.43333333,-0.113767561,0
51.46666667,-0.113767561,0
51.5,-0.113767561,0
51.53333333,-0.113767561,0
51.56666667,-0.113767561,0
51.6,-0.113767561,0
51.63333333,-0.113767561,0
51.66666667,-0.113767561,0
51.7,-0.113767561,0
51.73333333,-0.113767561,0
51.76666667,-0.113767561,0
51.8,-0.113767561,0
51.83333333,-0.113767561,0
51.86666667,-0.113767561,0
51.9,-0.113767561,0
51.93333333,-0.113767561,0
51.96666667,-0.113767561,0
52,-0.113767561,0
52.03333333,-0.113767561,0
52.06666667,-0.113767561,0
52.1,-0.113767561,0
52.13333333,-0.113767561,0
52.16666667,-0.113767561,0
52.2,-0.113767561,0
52.23333333,-0.113767561,0
52.26666667,-0.113767561,0
52.3,-0.113767561,0
52.33333333,-0.113767561,0
52.36666667,-0.113767561,0
52.4,-0.113767561,0
52.43333333,-0.113767561,0
52.46666667,-0.113767561,0
52.5,-0.113767561,0
52.53333333,-0.113767561,0
52.56666667,-0.113767561,0
52.6,-0.113767561,0
52.63333333,-0.113767561,0
52.66666667,-0.113767561,0
52.7,-0.113767561,0
52.73333333,-0.113767561,0
52.76666667,-0.113767561,0
52.8,-0.113767561,0
52.83333333,-0.113767561,0
52.86666667,-0.113767561,0
52.9,-0.113767561,0
52.93333333,-0.113767561,0
52.96666667,-0.113767561,0
53,-0.113767561,0
53.03333333,-0.113767561,0
53.06666667,-0.113767561,0
53.1,-0.113767561,0
53.13333333,-0.113767561,0
53.16666667,-0.113767561,0
53.2,-0.113767561,0
53.23333333,-0.113767561,0
53.26666667,-0.113767561,0
53.3,-0.113767561,0
53.33333333,-0.113767561,0
53.36666667,-0.113767561,0
53.4,-0.113767561,0
53.43333333,-0.113767561,0
53.46666667,-0.113767561,0
53.5,-0.113767561,0
53.53333333,-0.113767561,0
53.56666667,-0.113767561,0
53.6,-0.113767561,0
53.63333333,-0.113767561,0
53.66666667,-0.113767561,0
53.7,-0.113767561,0
53.73333333,-0.113767561,0
53.76666667,-0.113767561,0
53.8,-0.113767561,0
53.83333333,-0.113767561,0
53.86666667,-0.113767561,0
53.9,-0.113767561,0
53.93333333,-0.113767561,0
53.96666667,-0.113767561,0
54,-0.113767561,0
54.03333333,-0.113767561,0
54.06666667,-0.113767561,0
54.1,-0.113767561,0
54.13333333,-0.113767561,0
54.16666667,-0.113767561,0
54.2,-0.113767561,0
54.23333333,-0.113767561,0
54.26666667,-0.113767561,0
54.3,-0.113767561,0
54.33333333,-0.113767561,0
54.36666667,-0.113767561,0
54.4,-0.113767561,0
54.43333333,-0.113767561,0
54.46666667,-0.113767561,0
54.5,-0.113767561,0
54.53333333,-0.113767561,0
54.56666667,-0.113767561,0
54.6,-0.113767561,0
54.63333333,-0.113767561,0
54.66666667,-0.113767561,0
54.7,-0.113767561,0
54.73333333,-0.113767561,0
54.76666667,-0.113767561,0
54.8,-0.113767561,0
54.83333333,-0.113767561,0
54.86666667,-0.113767561,0
54.9,-0.113767561,0
54.93333333,-0.113767561,0
54.96666667,-0.113767561,0
55,-0.113767561,0
55.03333333,-0.113767561,0
55.06666667,-0.113767561,0
55.1,-0.113767561,0
